Sample name	Peak Index	Retention Time	Retention Time Ref	Peak Height	Peak Area	Retention index	Retention index Ref	Retention Index Score	Similarity Score	Spectral Similarity Score	Compound Name	Weighted Cosine Correlation	Cosine Correlation	Stein Scott Similarity	Stein Scott Similarity Nist	Pearson Correlation	Spearman Correlation	Kendall Tau Correlation	Euclidean Distance	Manhattan Distance	Jaccard Distance	DWT Correlation	DFT Correlation	Chebyshev Distance	Squared Euclidean Distance	Fidelity Similarity	Matusita Distance	Squared-chord Distance	Harmonic mean Distance	Pearson Chi Squared Distance	Neyman Chi Squared Distance	Probabilistic symmetric X2 Distance	Topsoe Distance	Chernoff Distance	Ruzicka Distance	Roberts Distance	Motyka Distance	Canberra Distance	Canberra Metric	Kulczynski 1 Distance	Lorentzian Distance	Clark Distance	Hellinger Distance	Whittaker index of association Distance	Spectral Contrast Angle	Wave Hedges Distance	Dice Similarity	Inner Product Distance	Divergence Distance	Jensen Differences Distance	Kumar Johnson Distance	Avg (L1, L8) Distance	Vicis Wave Hadges Distance	Vicis-Symmetric X2 1 Distance	Vicis-Symmetric X2 2 Distance	Vicis-Symmetric X2 3 Distance	Max Symmetric Chi Squared Distance	Min Symmetric Chi Squared Distance	Additive Symmetric Chi Squared	Battacharya Distance	Generalized Ochai Index	Gower Distance	Improved Square Root Cosine Similarity	Intersection Similarity	J Divergence	Jensen Shannon Index	K Divergence	VW6	VW5	VW4	VW3	VW2	VW1	Taneja Divergence	Symmetric Chi Squared Distance	Squared Chi Squared Distance	Square Root Cosine Correlation	Sorensen Distance	Minokowski 3 Distance	Minokowski 4 Distance	Kumar Johnson Divergence	Kumar Hassebrook Similarity	Kullback Leibler Divergence	Soergel Distance
UDN_BG_A_C_Biorec291064_M_012	40	10.9220666666667	10.735	655224.311828613	2490430.96351373	1017.51374338762	1008.41	0.0100082921473286	0.212275477759141	0.977619269995811	[439194] glyceric acid [10.735]	0.967905103550333	0.977619269995811	0.897436529826865	0.892673425722951	0.972946481996635	0.860137392729872	0.76354805551666	0.0674328155355349	0.241925178362039	0.0443401079535809	0.969979562596224	0.973458067830247	0.0422565755520282	0.00454718461104947	0.96667962852848	0.258148683791025	0.0666407429430386	0.961329116298823	3725383510957.47	582829318.15313	0.154683534804706	0.0494900403259102	-0.247059661223489	0.215819136782067	0.194965415574409	0.43951870540949	18.8733628391487	0.331111628756995	0.275216020825146	0.239697043471434	3.93229993529375	0.365077369726031	6.8948675833181	0.211965632615317	21.9328859310121	0.977327290837272	0.901994781811086	30.9259655622225	0.0247450201629551	1.9686358555013e+19	0.142090876957033	332174183288527	2.44097046009109e+28	3725966340275.53	0.0939195255752597	3725383510957.47	582829318.15313	3725966340275.62	0.0338881429430128	0.12096258918102	0.00424430137477261	0.0328756404202179	0.87903741081898	1.76796193312107	0.0247450201629551	0.0316276993965994	582829318.15313	3725383510957.47	0.0939195255752597	3725966340275.53	2.44097046009109e+28	332174183288527	0.417245463117312	332174183288506	0.0773417674023531	0.966679628528481	0.120962589181019	0.0519239270750971	0.0472195167297646	1.9686358555013e+19	0.955659892046419	0.198900422066287	0.215819136782067
UDN_BG_A_C_Biorec291064_M_012	40	10.9220666666667	11.202	655224.311828613	2490430.96351373	1017.51374338762	1041.89	4.60692442749119e-15	1.17225211899938e-05	0.591324666651994	[913] halostachine 1 [11.202]	0.19264133699121	0.591324666651994	0.180580155878587	0.275004566539816	0.52690785301619	-0.0667223271022262	-0.0453380068913048	0.267133181874209	1.22395522967642	0.585698142767773	0.288409353255298	0.410944391798708	0.164437610599248	0.0713601368582392	0.512323090070732	0.987600030305049	0.975353819858535	0.461534938132713	129927853581485	844341386557.702	2.15386024746915	0.715143766466081	0.25679373271678	0.759287981675393	0.662917060259242	0.194011192580896	68.9662784541717	0.811367981813785	3.15434180212585	1.19059519228114	7.97567697938361	1.39667735705748	52.0180972612477	0.938095849980328	72.6985890123486	0.585874726973789	0.949522398870852	127.222846558939	0.357571883233041	1.44698579548559e+21	0.694196420137832	2928611455655230	8.51360213131086e+29	130772194968041	1.12207633883435	129927853581485	844341386557.702	130772194968043	0.668799817667281	0.611977614838208	0.0143994732903108	0.0146777529771305	0.388022385161792	24.7192457973112	0.357571883233041	0.356013430810119	844341386557.702	129927853581485	1.12207633883435	130772194968041	8.51360213131086e+29	2928611455655230	5.82223956609477	2928611455655150	1.07693012373457	0.512323090070733	0.611977614838208	0.196969472298094	0.178432683241513	1.44698579548559e+21	0.414301857232227	9.96196430994444	0.759287981675393
UDN_BG_A_C_Biorec291064_M_012	42	11.31615	11.225	729580.684936524	2663183.51364768	1048.17057359195	1040.3	0.0320185299939887	0.314938676646424	0.987730132388307	L-serine [major]	0.974242551762137	0.987730132388307	0.913219623991936	0.916536430554312	0.986296738180745	0.842651881327688	0.750539118739696	0.0604451573837502	0.205176203037724	0.0284416890408455	0.979316373941558	0.982446342156645	0.040342529558032	0.00365361705114634	0.966996976689205	0.256916419525084	0.0660060466215889	0.963732613018742	3149615959561.39	0.0862460998387501	0.145069547925031	0.0477626854148799	-0.223955719595982	0.186085994175962	0.163615129859071	0.448705949240569	22.7853741971835	0.367506035438444	0.2286310259369	0.203385189311562	4.5066122466923	0.36333468488871	6.36046229416945	0.156812254905623	25.0311447237031	0.985574005656973	0.875193698728457	40.6191078840741	0.0238813427074399	15313000844124700000	0.122759366297878	433544336584247	2.29789366216082e+28	3149615959561.39	0.083122146357305	3149615959561.39	0.0862460998387501	3149615959561.47	0.033559910018523	0.102588101518862	0.00330929359738264	0.0354091808419106	0.897411898481138	1.87450585840567	0.02388134270744	0.0329902880474168	0.0862460998387501	3149615959561.39	0.083122146357305	3149615959561.39	2.29789366216082e+28	433544336584247	0.444745121893978	433544336584222	0.0725347739625156	0.966996976689206	0.102588101518862	0.0479353353188702	0.0441182651366165	15313000844124700000	0.971558310959155	0.0726369283292772	0.186085994175962
UDN_BG_A_C_Biorec291064_M_012	42	11.31615	11.202	729580.684936524	2663183.51364768	1048.17057359195	1041.89	0.111757662431732	0.255103404828288	0.385421314279187	[913] halostachine 1 [11.202]	0.109866119623768	0.385421314279187	0.127071238184209	0.18424277392062	0.311706858536555	-0.316908933241328	-0.239199456921213	0.363572875012791	1.46608594606741	0.773763834088451	0.2413499799859	0.259612584606024	0.267151329739456	0.132185235445067	0.35809727185681	1.13305139172342	1.28380545628638	0.326892429036363	149039647760846	4760421357606.29	2.69243028385455	0.912906926264316	0.443652716313503	0.845960526588107	0.777940809697574	0.133478513483147	79.7944722733138	0.876862332673778	5.49184249887726	1.40715987411466	8.72271367059538	1.60237664504097	66.7069105460673	1.17513195764742	82.4010149560449	0.368992812642043	0.961351151941034	152.171467558383	0.456453463132158	1.72000932782236e+21	0.866618637903434	3810152279365020	1.08758261726702e+30	153800069118451	1.37629027273968	149039647760846	4760421357606.29	153800069118452	1.02695062039043	0.733042973033706	0.0161108345721694	0.0111044617601465	0.266957026966293	36.7226654331678	0.456453463132158	0.437534392532462	4760421357606.29	149039647760846	1.37629027273968	153800069118451	1.08758261726702e+30	3810152279365020	8.72421289515978	3810152279364940	1.34621514192727	0.358097271856811	0.733042973033707	0.293129037345583	0.277014083093578	1.72000932782236e+21	0.226236165911548	19.4026491072621	0.845960526588107
UDN_BG_A_C_Biorec291064_M_012	42	11.31615	11.693	729580.684936524	2663183.51364768	1048.17057359195	1081.14	5.94082938703696e-27	8.42962313587155e-10	0.317532877070834	[369312] (-)-perillyl alcohol  [11.693]	0.0727092059198648	0.317532877070834	0.123587749913226	0.166419591784565	0.248369353811549	-0.413314230857438	-0.324412306701122	0.360947878584353	1.5888663940767	0.841079099142282	0.166543718446915	0.182655203423877	0.267151329739463	0.130283371054545	0.274313852983191	1.20472913720621	1.45137229403362	0.251496458858574	99361725472055.2	8173187228846.97	2.9940141645657	1.02212459752993	0.727809914368222	0.885441930465325	0.828464179764899	0.102783401480824	119.946600244847	0.908686365491265	7.7291973761597	1.53073424427319	10.8248713715395	1.70374428482306	104.865182009063	1.2476697485471	121.949829526051	0.274256682643483	0.975383111153418	234.355680420752	0.511062298764964	7.48491405098454e+20	0.928008861908083	4899496807131520	7.25555459896385e+29	107534912700901	1.52080442862361	99361725472055.2	8173187228846.97	107534912700902	1.2934823792763	0.794433197038352	0.0120368666217932	0.00685636765131776	0.205566802961648	43.0460470671476	0.511062298764964	0.507397431698348	8173187228846.97	99361725472055.2	1.52080442862361	107534912700901	7.25555459896385e+29	4899496807131520	10.2504494680219	4899496807131390	1.49700708228285	0.274313852983191	0.794433197038352	0.291092550660812	0.276141129262554	7.48491405098454e+20	0.158920900857717	21.4181569383762	0.885441930465325
UDN_BG_A_C_Biorec291064_M_012	44	11.6852166666667	11.596	716385.313598633	2426100.23214286	1076.88128824811	1078.6	0.848649132804988	0.927791475242074	0.970088778293405	L-threonine [major]	0.940999700778154	0.970088778293405	0.888410388071963	0.902596837121081	0.964625804983426	0.791578522306549	0.695211059738885	0.0754781377880309	0.293915602896021	0.0596526405209868	0.959820839651201	0.956879015628069	0.0430781934334236	0.00569694928394898	0.949638062939599	0.317370247693135	0.100723874120802	0.942042843032678	3374180397988.12	0.154806373651015	0.231828627869288	0.0745106893674085	-0.221887517823544	0.256256684007867	0.225017098279564	0.426521099275995	30.6284780021563	0.450418794149358	0.344549898463327	0.29112724564851	5.24900622851014	0.44882930858134	9.99313049846472	0.245200065960141	33.3265055040958	0.969256720849712	0.910194902196114	55.1041327738765	0.0372553446837041	12113318325860400000	0.168496898164722	611049572375928	2.41721559859309e+28	3374180397988.13	0.137797009232913	3374180397988.12	0.154806373651015	3374180397988.27	0.0516743533606698	0.146957801448011	0.00432228827788266	0.0302721112547671	0.853042198551989	2.71097273639066	0.0372553446837042	0.0500841827923839	0.154806373651015	3374180397988.12	0.137797009232913	3374180397988.13	2.41721559859309e+28	611049572375928	0.640487839413961	611049572375894	0.115914313934644	0.9496380629396	0.14695780144801	0.0570204983648504	0.0513082004433289	12113318325860400000	0.940347359479013	0.117274010716724	0.256256684007867
UDN_BG_A_C_Biorec291064_M_012	44	11.6852166666667	11.693	716385.313598633	2426100.23214286	1076.88128824811	1081.14	0.365097688519817	0.406728384303609	0.429291392333794	[369312] (-)-perillyl alcohol  [11.693]	0.0948324270227259	0.429291392333794	0.113078446829528	0.165576701225203	0.356227598110382	-0.341276926923968	-0.266581364941148	0.291097205312395	1.56555214735459	0.750723104918958	0.235049820305408	0.246961897717911	0.145823620227069	0.0847375829406868	0.329887621009076	1.15768076687049	1.34022475798185	0.279367990793529	86362124160529.1	3743741730969.46	2.88252803682588	0.967432127228493	0.607879427168898	0.878154116195511	0.82612506058708	0.108611963161353	117.13331856557	0.915104051293512	7.20708889603999	1.52571521837309	10.6782203416953	1.63720784140673	100.195337430694	1.12708827811945	119.209103906293	0.399073889963956	0.971862965940808	228.048779331589	0.483716063614246	6.3025108847202e+20	0.855687883790827	4442335238290160	6.18976194460542e+29	90105865891497.1	1.47885417353501	86362124160529.1	3743741730969.46	90105865891498.5	1.10900322491608	0.782776073677293	0.0122308761512077	0.00788267998235304	0.217223926322706	36.5525417639748	0.483716063614246	0.489502471348433	3743741730969.46	86362124160529.1	1.47885417353501	90105865891497.1	6.18976194460542e+29	4442335238290160	8.65441937737946	4442335238290040	1.44126401841294	0.329887621009077	0.782776073677293	0.202204195705003	0.177288934015741	6.3025108847202e+20	0.249276895081042	16.5043628858937	0.878154116195511
UDN_BG_A_C_Biorec291064_M_012	44	11.6852166666667	11.706	716385.313598633	2426100.23214286	1076.88128824811	1085.4	0.0177462589144519	0.126013095387657	0.335791820345062	[237332] 5-hydroxymethylfurfural [11.706]	0.0437530951760566	0.335791820345062	0.136809592186614	0.162841184184354	0.271823138650035	-0.488919882449078	-0.390073363658758	0.325336756520285	1.63502956813388	0.804524407879155	0.215599798104881	0.20719016620555	0.174550532379066	0.105844005143139	0.249913252851781	1.22481569809357	1.50017349429643	0.224835472816024	307919829352814	3073032892578.35	3.1006581087359	1.06083503436006	1.04999309386955	0.899596296254206	0.850205476880571	0.0912426079665289	140.028148945923	0.952572441809	8.95979194683734	1.58594706980339	11.7195657905912	1.73215097165139	120.174673257841	1.22835059198918	141.768538843913	0.327025651396294	0.974283043031176	274.696444639991	0.530417517180029	4.52195578361476e+21	0.904790050256474	5714753429583900	2.2060706027619e+30	310992862245390	1.56964818250663	307919829352814	3073032892578.35	310992862245392	1.38664140992724	0.817514784066942	0.0111226501233597	0.00608454703517463	0.182485215933058	43.1962918947328	0.530417517180029	0.544493829398663	3073032892578.35	307919829352814	1.56964818250663	310992862245390	2.2060706027619e+30	5714753429583900	10.2686554565032	5714753429583750	1.55032905436795	0.249913252851782	0.817514784066942	0.233594602265646	0.207025312154359	4.52195578361476e+21	0.195475592120845	17.2821174226519	0.899596296254206
UDN_BG_A_C_Biorec291064_M_012	44	11.6852166666667	11.694	716385.313598633	2426100.23214286	1076.88128824811	1084.5	0.0397673372607192	0.00367356855409286	0.00111652632457698	[80922] 3,4,5-trimethoxytoluene [11.694]	0.00565770132495761	0.00111652632457698	0.081573451593477	0.0853158989015999	-0.125192761685835	-0.772029226241641	-0.601737710447015	0.408693025820987	1.98360655737608	0.999448099829997	0.00399145281258115	0.0640144090684812	0.193360841780811	0.167029989354714	0.0242596824477781	1.39695405618955	1.95148063510444	0.014501621012045	506578321237703	6405484053805.59	3.94199351595182	1.36030921934359	2.41055476781902	0.995884773662308	0.995359817750823	0.00409836065597888	106.018933330634	0.981656790098463	241.999999985641	1.90674138006246	10.2246216745157	1.97559137227537	107.114754098309	1.56967980023834	106.862881098478	0.00110319148843587	0.999907765216087	209.085776773954	0.680154609671797	7.11282373112037e+21	1.08848369957845	7167007170153120	3.62948598036197e+30	512983805291507	1.97649347925052	506578321237703	6405484053805.59	512983805291508	3.71893946509114	0.991803278688042	0.0183667273831119	0.00074954717586	0.00819672131195775	60.1073450083817	0.680154609671797	0.685444746568612	6405484053805.59	506578321237703	1.97649347925052	512983805291507	3.62948598036197e+30	7167007170153120	14.3466816424236	7167007170153020	1.97099675797591	0.0242596824477781	0.991803278688042	0.2810088096342	0.240934240122947	7.11282373112037e+21	0.000551900170002942	27.0816845634454	0.995884773662308
UDN_BG_A_C_Biorec291064_M_012	44	11.6852166666667	12.084	716385.313598633	2426100.23214286	1076.88128824811	1111.43	1.58900413595313e-29	1.52110240067121e-10	0.470625184529429	[68490] 2-hydroxyacetophenone 1 [12.084]	0.119822767611803	0.470625184529429	0.131581602094291	0.177350368367577	0.394558959212009	-0.277401996117873	-0.214091915648793	0.302367596953314	1.41359261774906	0.695435448008379	0.331152730178323	0.361334177732945	0.145823620227064	0.0914261636873216	0.389320694862783	1.10515094456569	1.22135861027443	0.337321456304046	204552357067550	2330456282905.64	2.65071417478381	0.888224788484152	0.461530321460055	0.828214011478142	0.735370575401867	0.146601845562735	80.3382570341317	0.86385222617346	4.82119652833479	1.37082669956118	8.71486921573878	1.56291945427423	65.7320567253313	1.0807971242735	83.3294643794549	0.466921397682707	0.959960095989518	151.897890894863	0.444112394242076	2.61811444500573e+21	0.779708118988062	3855702686787520	1.46550414093662e+30	206882813350454	1.35644408469439	204552357067550	2330456282905.64	206882813350455	0.943351866614015	0.70679630887453	0.0151999206209576	0.0115739578524312	0.29320369112547	32.1787407907884	0.444112394242076	0.444723935778725	2330456282905.64	204552357067550	1.35644408469439	206882813350454	1.46550414093662e+30	3855702686787520	7.60057280345502	3855702686787430	1.32535708739191	0.389320694862783	0.70679630887453	0.212888129757196	0.185637707977362	2.61811444500573e+21	0.304564551991621	14.207071057594	0.828214011478142
UDN_BG_A_C_Biorec291064_M_012	44	11.6852166666667	11.202	716385.313598633	2426100.23214286	1076.88128824811	1041.89	2.87448076091104e-30	9.41585195728738e-11	0.538901917996815	[913] halostachine 1 [11.202]	0.133741768916236	0.538901917996815	0.120404159868119	0.191456094179274	0.468231801060237	-0.234641549175611	-0.178729305918743	0.282140960348268	1.34743375482643	0.635351728030036	0.32722096661097	0.31984725646578	0.145823620227062	0.0796035215062428	0.428681034626474	1.06894243565641	1.14263793074705	0.387743436412326	148898885468891	2121683452783.16	2.44902625435069	0.822049814931935	0.409671005066811	0.805054769423689	0.71756853311989	0.163141561293392	74.5259505656478	0.846885801882361	4.12964588589179	1.31012225975816	8.42284535907926	1.51171288990142	59.2870852123631	1.00166332663512	77.1228589663069	0.53442088992436	0.95431304381594	141.888647885926	0.411024907465968	1.69051204766826e+21	0.746628687526747	3737049099054540	1.0667891096832e+30	151020568921672	1.25973044341309	148898885468891	2121683452783.16	151020568921674	0.847042145623238	0.673716877413217	0.0153117472139367	0.0127084414563767	0.326283122586783	31.7431850337798	0.411024907465968	0.409674316949583	2121683452783.16	148898885468891	1.25973044341309	151020568921672	1.0667891096832e+30	3737049099054540	7.52477135097898	3737049099054460	1.22451312717535	0.428681034626475	0.673716877413217	0.201253568620145	0.177926676644258	1.69051204766826e+21	0.364648271969964	14.5534550396502	0.805054769423689
UDN_BG_A_C_Biorec291064_M_012	47	12.1481166666667	12.148	1509598.66320801	6810063.11136867	1112.89155689244	1112.3	0.980746672706287	0.975054649298565	0.972221037791643	[PNNLMET0040] Impurity 001 [12.148]	0.972514661774908	0.972221037791643	0.900940374736756	0.90875381512132	0.970163627245921	0.891285533150306	0.808274997261645	0.0703105645919398	0.252538480773223	0.0586780034002969	0.975763907710146	0.973659838049454	0.0515749079377088	0.00494357549323733	0.97311213730676	0.231895936545868	0.0537757253864855	0.966589390696894	552874497131.414	54834751.7094294	0.133642437212436	0.041296332336196	-0.300409184108991	0.224225675102815	0.209079618987982	0.436865379806694	91.5284009790165	0.564990129500102	0.28903466885493	0.250131489604443	9.22227172863816	0.327950378522378	20.4556169426309	0.236256366309342	97.2668803740634	0.969774203608122	0.920694364430062	170.100591673677	0.020648166168098	1291984872661950000	0.152056694355466	598074115458602	8.34619100827261e+27	552929331883.036	0.08691772357048	552874497131.414	54834751.7094294	552929331883.123	0.0272559544062054	0.126269240386611	0.00155887951094582	0.0182218533112354	0.873730759613391	1.2627192926771	0.020648166168098	0.026550352529865	54834751.7094294	552874497131.414	0.08691772357048	552929331883.036	8.34619100827261e+27	598074115458602	0.295031657001177	598074115458505	0.0668212186062179	0.973112137306755	0.126269240386611	0.0585891856201678	0.0552478690362284	1291984872661950000	0.941321996599703	0.0894016774001447	0.224225675102815
UDN_BG_A_C_Biorec291064_M_012	47	12.1481166666667	12.084	1509598.66320801	6810063.11136867	1112.89155689244	1111.43	0.888096456738932	0.4952053870787	0.369783877488657	[68490] 2-hydroxyacetophenone 1 [12.084]	0.100008711614297	0.369783877488657	0.112612536286934	0.167784637722669	0.295610511125069	-0.297235721664577	-0.218157393341718	0.320386265272542	1.45266039518068	0.773999782730824	0.142969566785115	0.226669170786216	0.222477624852673	0.102647358975288	0.410759264406176	1.08557886456381	1.17848147118765	0.350631449790448	307284435570089	3081723322469.24	2.59747420083821	0.86508717242539	0.217682407158192	0.841473083891102	0.78177736609686	0.13683490120483	96.2952951329809	0.823036710538298	5.30807704171237	1.40572773480299	9.47016349080837	1.53524035329173	84.9806331180698	1.19201992732154	100.877513251471	0.368678918789386	0.970027994906311	179.36799308528	0.432543586212695	6.04541819382067e+21	0.837569010016677	5512743970207850	4.63892104383144e+30	310366158892557	1.34176605816764	307284435570089	3081723322469.24	310366158892558	0.889747967465371	0.72633019759034	0.0124159008135101	0.00938765788874045	0.273669802409661	29.1761375932017	0.432543586212695	0.413360251058879	3081723322469.24	307284435570089	1.34176605816764	310366158892557	4.63892104383144e+30	5512743970207850	6.86149081208772	5512743970207750	1.29873710041911	0.410759264406175	0.72633019759034	0.246603654516084	0.230643442397323	6.04541819382067e+21	0.226000217269176	16.0907185270701	0.841473083891102
UDN_BG_A_C_Biorec291064_M_012	47	12.1481166666667	12.158	1509598.66320801	6810063.11136867	1112.89155689244	1116.1	0.564454871365096	0.418108626848389	0.35984798897595	[440473] L-mimosine 2 [12.158]	0.0927999634239166	0.35984798897595	0.139169727773426	0.151113273889878	0.306166045124394	-0.278558184746883	-0.212602136559951	0.420146021119927	1.5643845315472	0.796631104852888	0.129632936625938	0.162568657149788	0.240952380951937	0.176522679062906	0.338096021594919	1.15056853633765	1.32380795681016	0.30094460851373	1152674874225030	1959050585013.85	2.79622156594508	0.943475561627389	0.567219883561185	0.877786623581909	0.840761997651269	0.1089038671132	86.9793255888001	0.869793255888001	7.18241038181455	1.48570245265588	9.13290410197963	1.62714962852847	78.21922657736	1.20269136370943	89.5308652754498	0.337999255203035	0.954936203230401	166.819874671913	0.471737780813694	3.12402551391702e+22	0.902668456249569	8311895219942570	1.74008300846457e+31	1154633924810040	1.44724506779186	1152674874225030	1959050585013.85	1154633924810040	1.08442533628542	0.7821922657736	0.015643845315472	0.0116837025763522	0.2178077342264	38.2476133651707	0.471737780813694	0.450641159370594	1959050585013.85	1152674874225030	1.44724506779186	1154633924810040	1.74008300846457e+31	8311895219942570	9.09016556047898	8311895219942480	1.39811078297254	0.338096021594919	0.7821922657736	0.321561087910213	0.289989366749671	3.12402551391702e+22	0.203368895147112	18.8025732486249	0.877786623581909
UDN_BG_A_C_Biorec291064_M_012	47	12.1481166666667	12.28	1509598.66320801	6810063.11136867	1112.89155689244	1124.43	0.000613441241177351	0.0300048476011439	0.209845979543406	[10436] orcinol [12.28]	0.0875511835287316	0.209845979543406	0.187731271499963	0.227001350082249	0.135539951073614	-0.172472923132474	-0.126629254261024	0.382274201187844	1.44406669919055	0.882958943438753	0.112627061189521	0.179431898377779	0.222477624852671	0.146133564893804	0.373217766100017	1.11962693241989	1.25356446779997	0.341593490160435	1214560374335560	2685175404750.16	2.63362603935827	0.891922487075205	0.539754807851821	0.838582307090594	0.768530383204364	0.138983325202363	96.820264885814	0.768414800681064	5.19510774795449	1.37880156028468	9.43581026236751	1.58339159262639	90.9762020490045	1.35937889760164	102.522043110482	0.20955551431843	0.980629193507434	178.0690306148	0.445961243537602	3.21188272895553e+22	0.83327216202161	9507821246722720	1.83351129038117e+31	1217245549740310	1.35107263197237	1214560374335560	2685175404750.16	1217245549740310	0.985593206372414	0.722033349595274	0.0114608468189726	0.0080956150393254	0.277966650404726	37.0774192924928	0.445961243537602	0.460048985493677	2685175404750.16	1214560374335560	1.35107263197237	1217245549740310	1.83351129038117e+31	9507821246722720	8.8233935795856	9507821246722620	1.31681301967913	0.373217766100016	0.722033349595274	0.299937215733308	0.273274031262078	3.21188272895553e+22	0.117041056561247	15.288997816668	0.838582307090594
UDN_BG_A_C_Biorec291064_M_012	47	12.1481166666667	12.429	1509598.66320801	6810063.11136867	1112.89155689244	1137.99	6.32903513817684e-16	4.29630298923786e-06	0.353975822063024	[68490] 2-hydroxyacetophenone 2 [12.429]	0.0886088800466204	0.353975822063024	0.102359554692683	0.155007542700841	0.283835585064594	-0.32011365880633	-0.233923425500529	0.340227848813482	1.46765955077192	0.785016305580241	0.126610135817187	0.199293606149706	0.222477624852672	0.115754989108249	0.395848284967266	1.09922856133994	1.20830343006547	0.339884462722232	274018814597379	3125577167738.44	2.64046214911108	0.88242341776301	0.208664546600861	0.846484223311491	0.787028025378871	0.13308511230702	95.7467903987351	0.839884126304693	5.51398847448133	1.41492524593308	9.51095646802851	1.55454393959481	83.6565943939995	1.20897756608812	99.309698282402	0.353887373809455	0.968299467120474	180.916585873467	0.441211708881505	5.47047330897723e+21	0.845068587812297	4917588708524490	4.13673628160667e+30	277144391765117	1.3612630507861	274018814597379	3125577167738.44	277144391765118	0.926724259905934	0.73382977538596	0.0128742065857186	0.0097757372541698	0.26617022461404	30.0730827765261	0.441211708881505	0.417751988014007	3125577167738.44	274018814597379	1.3612630507861	277144391765117	4.13673628160667e+30	4917588708524490	7.07705898525001	4917588708524390	1.32023107455554	0.395848284967265	0.733829775385961	0.259753277694599	0.238538458456239	5.47047330897723e+21	0.214983694419759	18.0790422051418	0.846484223311491
UDN_BG_A_C_Biorec291064_M_012	47	12.1481166666667	11.706	1509598.66320801	6810063.11136867	1112.89155689244	1085.4	5.81838249839199e-19	3.70798750320385e-07	0.296009915258492	[237332] 5-hydroxymethylfurfural [11.706]	0.269306395163097	0.296009915258492	0.329706236600444	0.308892488507798	0.225113882493194	-0.246191295768218	-0.181171445243595	0.324296311130907	1.46991942892229	0.829625771223279	0.212859601922669	0.335053436095397	0.214448300363256	0.105168097413114	0.400176423579877	1.0952840512124	1.19964715284025	0.316943466158915	582573383958860	246148064057.971	2.73222613536435	0.903297542353129	0.486896788129313	0.847235481417979	0.76919000006829	0.132520142769428	122.546815036755	0.82246184588426	5.54602265815468	1.42212828438704	10.7086456935411	1.54896555987553	109.50899745471	1.27028368286672	127.804310470527	0.291144874156698	0.978402390438939	229.350185179594	0.451648771176564	1.30649552705736e+22	0.842183864642773	8864381881767250	8.79453608033164e+30	582819532022916	1.401458857708	582573383958860	246148064057.971	582819532022918	0.91584977016237	0.734959714461143	0.00986523106659255	0.00749007532603099	0.265040285538857	26.0677699215418	0.451648771176564	0.469519845949604	246148064057.971	582573383958860	1.401458857708	582819532022916	8.79453608033164e+30	8864381881767250	6.06529370920887	8864381881767120	1.36611306768217	0.400176423579875	0.734959714461143	0.254009831727253	0.236040317534754	1.30649552705736e+22	0.17037422877672	5.9824954448464	0.847235481417979
UDN_BG_A_C_Biorec291064_M_012	47	12.1481166666667	11.694	1509598.66320801	6810063.11136867	1112.89155689244	1084.5	3.55890070208031e-20	2.01905869486586e-08	0.0152077680834237	[80922] 3,4,5-trimethoxytoluene [11.694]	0.0560119227155414	0.0152077680834237	0.121515171525775	0.143772306354935	-0.10149505635578	-0.551546216592188	-0.409400049811173	0.394849526002893	1.84523858192204	0.992381723590557	0.0413269848634245	0.114020531747097	0.222477624852678	0.155906148184709	0.140791770763036	1.31088384629376	1.71841645847393	0.105728917392407	1038712718124710	5385789936045.24	3.57708433043038	1.21920466331173	1.25358788907926	0.959752453643433	0.940736099220406	0.0386903545194917	103.806371365076	0.86505309470897	23.8462351255069	1.77397385394534	9.88598070987446	1.85386971412445	110.714314915322	1.5555879724513	107.893259944585	0.0151213541631858	0.998803145903871	195.46522919202	0.609602331655864	2.14916365614801e+22	1.03385810338736	12867587108768100	1.56807581921881e+31	1044098508060750	1.80900496540326	1038712718124710	5385789936045.24	1044098508060750	1.9604732832515	0.922619290961017	0.0153769881826836	0.00334415766009192	0.0773807090389835	50.760319248657	0.609602331655864	0.616475544833988	5385789936045.24	1038712718124710	1.80900496540326	1044098508060750	1.56807581921881e+31	12867587108768100	12.0804774805084	12867587108768000	1.78854216521519	0.140791770763036	0.922619290961017	0.282887361485381	0.250640211031341	2.14916365614801e+22	0.00761827640944303	21.4998988202967	0.959752453643433
